,planet_name,disposition,kic_id,koi_id,kep_mag,gmag,gmag_err,kmag,kmag_err,parallax,parallax_err,ruwe,mstar,mstar_err1,mstar_err2,rstar,rstar_err1,rstar_err2,rhostar,rhostar_err1,rhostar_err2,teff,teff_err1,teff_err2,feh,feh_err1,feh_err2,logg,logg_err1,logg_err2,age,age_err1,age_err2,age_flag,npl,snr,rcf,detprob,period,period_err1,period_err2,epoch,epoch_err1,epoch_err2,ror,ror_err1,ror_err2,duration,duration_err1,duration_err2,impact,impact_err1,impact_err2,fpp,rgap,rgap_err,rp,rp_err,rp10,rp10_err,rpadj,rpadj_err,sma,sma_err1,sma_err2
1977,K02204.01,CANDIDATE,8494542,K02204,15.273,14.3339,0.02,12.577,0.021,0.7709,0.0176,1.1153,1.233,0.06,-0.098,1.741,0.053,-0.052,0.229,0.025,-0.027,6278.0,120.6,-122.0,-0.228,0.145,-0.144,4.043,0.033,-0.047,3.36,1.41,-0.62,0,1,33.6,,0.0009121821356927,10.860624566,3.970779999917795e-05,-4.104831999995895e-05,69.659610268,0.0030939654800050675,-0.0030722375200014085,0.012882134426,0.0004992522891999994,-0.0004172885815200006,0.0952858435334533,0.003795492354080998,-0.003527063880953321,0.312786438485,0.28248495716380007,-0.2204061437032,0.0094,1.8233657588622776,0.029880850285453057,2.446342594505078,0.1143530876667086,2.4686601423830585,0.11819261344386799,2.4582159315315613,0.11819261344386799,0.10292131746878334,1.3447126011007056e-05,-2.196363915131153e-05
1978,K02205.01,CONFIRMED,9992325,K02205,15.273,16.2844,0.0204,13.297,0.027,1.5248,0.0249,0.9906,0.754,0.035,-0.039,0.734,0.017,-0.017,1.897,0.138,-0.143,4828.0,87.1,-78.9,-0.043,0.115,-0.114,4.583,0.024,-0.028,7.27,7.17,-5.09,1,1,93.8,,0.0003249298571169,24.086291123000002,9.637515999827428e-05,-0.00010805892000220751,81.201450317,0.003007900560007215,-0.002796702399990636,0.029464433153500003,0.0016739486316999959,-0.001208694093980004,0.0881461807569982,0.005022464057147999,-0.004976295594808833,0.326595066905,0.3023098430346,-0.225981158811,0.0067,1.6704101896888146,0.04005254820668872,2.3589831000375074,0.12902710320869432,2.5984808586911354,0.1351007031080008,2.47844608169646,0.1351007031080008,0.14856557221874497,1.8516156484976846e-05,-2.0632288654688485e-05
1979,K02206.01,CANDIDATE,11073656,K02206,15.561,15.7106,0.0202,13.5862,0.05,1.0688,0.0251,1.1809,0.867,0.044,-0.053,0.844,0.029,-0.027,1.426,0.149,-0.17,5523.0,97.5,-96.4,-0.172,0.126,-0.132,4.521,0.032,-0.044,4.54,4.94,-3.08,0,1,23.8,1.1435,0.001970767248656,1.83428222645,8.575202000038473e-06,-7.847353999945739e-06,65.856835019,0.0037193492799900696,-0.004145073239996577,0.015654665515,0.0007080024743199992,-0.00047921930176000015,0.07275006580486093,0.0036956131438834194,-0.003595246323737644,0.33247424676500004,0.28399108707379994,-0.22759035004340006,0.0037,2.2173617196758735,0.08344782953405887,1.44117565954986,0.07339053829527975,1.1959091699117852,0.11112925521759007,1.3044186029773899,0.11112925521759007,0.027963932707255706,3.810375633785539e-06,-4.589770649787128e-06
1980,K02208.01,CONFIRMED,10531955,K02208,15.561,12.9726,0.0222,10.966,0.011,2.5417,0.0242,0.9074,0.96,0.064,-0.063,1.165,0.024,-0.024,0.601,0.065,-0.06,5555.5,102.2,-98.5,0.133,0.133,-0.159,4.285,0.038,-0.039,10.5,3.41,-3.2,0,1,25.2,1.0006,0.000410092373307,2.34451359215,5.764417999820637e-06,-5.623366000406804e-06,65.8727028385,0.002100266140004692,-0.0022946492999977863,0.0071509720837,0.000308233011071999,-0.00023732467086400033,0.056949587155946654,0.0026080074437605863,-0.002601766754752363,0.31552586014499995,0.2886395079538,-0.21786210933035993,0.0053,2.158301039865389,0.07182377514990787,0.9087024254251354,0.03965183325045169,0.7746891800073129,0.08204219985413695,0.9087024254251354,0.03965183325045169,0.03407271114744806,6.098898369147153e-06,-6.00360308212923e-06
1981,K02209.01,CONFIRMED,8168187,K02209,12.953,14.8182,0.0201,12.648,0.028,0.7867,0.0197,1.0345,0.962,0.061,-0.055,1.745,0.059,-0.059,0.178,0.022,-0.02,5646.0,118.9,-115.5,-0.291,0.153,-0.152,3.934,0.039,-0.039,9.29,1.39,-1.26,0,2,28.9,,0.013498600559776,18.302703832,0.00014986700000108044,-0.0001484600799983582,75.892302016,0.006732915520004212,-0.005981798560000584,0.0125404417655,0.0005110977754999996,-0.0003611287808199994,0.3418903831563114,0.009279664224203177,-0.008793141036751995,0.31767530584000003,0.28422005759159985,-0.22440181813640003,0.00074,1.7216352465745868,0.03494462850334533,2.386925951579753,0.11665056016906741,2.551030341441417,0.12177224744987682,2.4707277711572107,0.12177224744987682,0.13417851138676737,2.284408125789807e-05,-2.0597122445645802e-05
1982,K02209.02,CANDIDATE,8168187,K02209,15.375,14.8182,0.0201,12.648,0.028,0.7867,0.0197,1.0345,0.962,0.061,-0.055,1.745,0.059,-0.059,0.178,0.022,-0.02,5646.0,118.9,-115.5,-0.291,0.153,-0.152,3.934,0.039,-0.039,9.29,1.39,-1.26,0,2,24.7,,0.0006840340786762,35.503338866,0.0011219817999972292,-0.0009996566800012374,83.399065285,0.02438416559998302,-0.029246664080005758,0.00981420541805,0.0006249496117900002,-0.0005863321247779989,0.3370182296222115,0.03410246386387239,-0.022535821610016327,0.321563281465,0.2882587421202,-0.22581044611560003,0.026,1.6006198971678671,0.048231263907393934,1.868018850095442,0.13149644885176803,2.147389702113104,0.14006273908049324,2.080721233639392,0.14006273908049324,0.20869831038057246,3.55311823886429e-05,-3.203631198976e-05
1983,K02210.01,CONFIRMED,4142847,K02210,15.375,15.9408,0.0203,13.0772,0.03,1.8027,0.0247,0.9829,0.713,0.029,-0.032,0.688,0.016,-0.015,2.168,0.143,-0.15,4779.5,80.4,-77.7,-0.172,0.097,-0.102,4.614,0.02,-0.025,6.18,7.11,-4.44,1,2,20.5,1.0015,0.0013430525225807,2.8889052241,7.348896000181071e-06,-6.908924000015304e-06,65.1525250255,0.0018655967400036388,-0.0018627974999958496,0.018193948208,0.0010580257165599995,-0.0006247515008400012,0.06579873510305219,0.002673825392988591,-0.0024569654100354277,0.33062735369499996,0.30049534215460005,-0.23489390715191996,0.00011,2.109294210593154,0.0626629648861756,1.3653565294671224,0.07209954245597687,1.1910410608451985,0.09552481976265272,1.2766619367717422,0.09552481976265272,0.03546498795669097,3.872971032221107e-06,-4.273623207968118e-06
1984,K02210.02,CONFIRMED,4142847,K02210,13.439,15.9408,0.0203,13.0772,0.03,1.8027,0.0247,0.9829,0.713,0.029,-0.032,0.688,0.016,-0.015,2.168,0.143,-0.15,4779.5,80.4,-77.7,-0.172,0.097,-0.102,4.614,0.02,-0.025,6.18,7.11,-4.44,1,2,53.4,1.0015,0.004525779431817,210.63143426,0.0015096600000106264,-0.0015614771999992172,233.72346937,0.0064284228000133226,-0.00613612000000785,0.036724986139,0.001903538234199996,-0.0010613547752400046,0.34558157508861054,0.009699395125509103,-0.008762280033537573,0.33263448057,0.27851702223959995,-0.2269911697952,0.00046,1.3159223787543788,0.0830261994036241,2.7560098031621925,0.13127938784191093,3.853614863377107,0.15533070353139208,2.998904203104723,0.15533070353139208,0.6189559524831019,6.759338187609936e-05,-7.458580069086825e-05
1985,K02212.01,CONFIRMED,10203349,K02212,14.143,15.3865,0.0201,13.433,0.031,0.8782,0.0242,0.9144,0.991,0.069,-0.069,1.064,0.038,-0.036,0.809,0.114,-0.104,5781.3,108.1,-105.4,0.004,0.14,-0.137,4.375,0.045,-0.048,5.67,3.54,-3.04,0,1,27.3,,0.0014114012514652,17.146481727,8.706967999927429e-05,-8.726196000097275e-05,73.6614604805,0.004593463660000907,-0.004760747299997092,0.019196964151,0.0007320908395599991,-0.0005071907175599986,0.16033109700918624,0.00463420809542614,-0.004485993421528223,0.29613995072,0.2834818264983999,-0.20842659644592,7.7e-05,1.73403784130779,0.03389721669230928,2.2279470295669785,0.10653060042443424,2.364090584846468,0.11179351558241578,2.310812737338726,0.11179351558241578,0.12974451573761045,2.4254951447597017e-05,-2.4254951447597017e-05
1986,K02214.01,CONFIRMED,10328458,K02214,13.516,16.7928,0.0208,13.518,0.038,1.4243,0.0328,0.9571,0.734,0.035,-0.033,0.719,0.019,-0.019,1.954,0.154,-0.149,4687.3,83.8,-78.7,0.007,0.117,-0.114,4.588,0.025,-0.026,8.78,6.83,-5.94,1,1,25.0,,0.0037598635759371,2.35227290435,8.273430000205195e-06,-8.143765999779617e-06,64.803138992,0.0026003087199910624,-0.0026506563999930677,0.01614592179,0.0009496220151599989,-0.00060980204276,0.07196790156999236,0.003736614365481311,-0.003625779112818972,0.31819248071000006,0.29208618438799994,-0.21976363761716006,0.0015,2.1575167464235534,0.07167342112437693,1.2662586178499642,0.07096846070819829,1.079906267567175,0.10086427370959138,1.1932216010567593,0.10086427370959138,0.031225178848781118,3.997724695126695e-06,-3.769283283976598e-06
1987,K02216.01,CANDIDATE,4248120,K02216,15.168,16.0321,0.0203,13.49,0.037,0.9801,0.026,0.9707,0.948,0.061,-0.07,0.963,0.034,-0.031,1.047,0.13,-0.138,5664.9,116.8,-115.8,-0.019,0.139,-0.156,4.445,0.04,-0.05,5.07,4.59,-3.29,0,1,23.3,,0.0057073922567725,23.340363713000002,9.57820399953846e-05,-9.84672400008435e-05,69.2070032855,0.0035041414600129883,-0.0035468064999975013,0.0230177910405,0.001090639591139999,-0.0008898033746600024,0.08375780955691761,0.0044859991362708185,-0.004803132754734318,0.32327987867999997,0.2834082022052,-0.22288365287359996,0.1,1.6762005733765926,0.03942463170752505,2.4178013153574645,0.1326740688948372,2.654070456076757,0.13840776763746318,2.529326963560818,0.13840776763746318,0.15702023968503478,2.7127707718288707e-05,-3.113015639803623e-05
1988,K02217.01,CANDIDATE,9580992,K02217,13.959,15.9115,0.0203,13.285,0.027,1.3794,0.0247,1.0514,0.814,0.04,-0.052,0.787,0.02,-0.019,1.652,0.134,-0.155,5141.9,98.5,-90.7,-0.073,0.13,-0.131,4.554,0.027,-0.036,5.63,6.62,-3.94,0,1,27.2,,0.0038272554226172,37.803582655999996,0.00036468376000442504,-0.0004023504799945954,88.37627861450001,0.006332551179994539,-0.006095353380018764,0.0230295532595,0.0011978748972600005,-0.0008554583931000004,0.14401241491716243,0.009428529279895431,-0.007672891706035828,0.31670141697,0.2925498735188,-0.2167261752816,0.86,1.589604916769926,0.049589532607784245,1.9769283296707603,0.10190323187434427,2.2883347228100486,0.11332868308903475,2.187087735818264,0.11332868308903475,0.20583120610866326,2.7157061092633107e-05,-3.530417942042304e-05
1989,K02218.01,CONFIRMED,12058204,K02218,13.959,14.9905,0.0201,12.859,0.032,0.9183,0.0188,0.9591,1.06,0.077,-0.074,1.339,0.042,-0.041,0.436,0.053,-0.051,5711.3,108.3,-106.5,0.153,0.159,-0.125,4.206,0.04,-0.045,7.57,2.64,-2.38,0,2,29.6,,0.0033251656602316,5.5353355243,1.90489560001339e-05,-1.8070963999861078e-05,65.76085593549999,0.0024979517800147732,-0.0025788858199859988,0.0147262389005,0.0005432726715000006,-0.00037946358477999875,0.11858894899839273,0.0035147651771695043,-0.003327375298148652,0.29628157823,0.27272384363480007,-0.20449814736172,1.3e-05,1.96368574937808,0.03955493460631997,2.1508152044842888,0.09554085714767183,2.015342820257505,0.10340526213023245,2.038495700212265,0.10340526213023245,0.06244232032610885,1.2178669831015835e-05,-1.1704176201235997e-05
1990,K02218.02,CONFIRMED,12058204,K02218,13.959,14.9905,0.0201,12.859,0.032,0.9183,0.0188,0.9591,1.06,0.077,-0.074,1.339,0.042,-0.041,0.436,0.053,-0.051,5711.3,108.3,-106.5,0.153,0.159,-0.125,4.206,0.04,-0.045,7.57,2.64,-2.38,0,2,15.9,,0.0026202168705167,16.7261625235,0.0001473419399999898,-0.0001509362199989539,76.74800004100001,0.006399957119995747,-0.00708136795999792,0.013011455084,0.0008145137270400005,-0.0007389813344399997,0.10566542931515288,0.009513102648199045,-0.009751361843699041,0.321574297005,0.28764537839059995,-0.22324271776844,0.058,1.7387783684669376,0.0335214726372659,1.900365437245583,0.1279456086033317,2.0109937344199027,0.13226400828890647,1.994353763335105,0.13226400828890647,0.13051104706401787,2.545470673081713e-05,-2.4462964910135937e-05
1991,K02220.01,CONFIRMED,6871071,K02220,11.863,15.1705,0.0201,13.136,0.032,0.7918,0.0216,0.9372,1.123,0.067,-0.078,1.351,0.047,-0.047,0.446,0.059,-0.05,5856.0,113.8,-107.3,0.149,0.126,-0.123,4.222,0.04,-0.042,5.29,2.27,-1.72,0,4,20.9,1.0042,0.0012603505606304,3.2828045919999997,1.2635200000499225e-05,-1.2988843999917066e-05,64.899470064,0.0031742160000050035,-0.003204671999995412,0.010948716891999999,0.0004316562996800003,-0.0003025071497599983,0.13652625023596432,0.0039624618464403905,-0.0037680152306104886,0.319559789305,0.2708123409382,-0.22459627458052,0.00045,2.0798445162922947,0.057417626751957745,1.6134267546328378,0.07853176079725048,1.4273688274624896,0.09728320161129414,1.4771783957016522,0.09728320161129414,0.04493358302755431,7.1978378901150965e-06,-8.379572469089216e-06
1992,K02220.02,CONFIRMED,6871071,K02220,15.535,15.1705,0.0201,13.136,0.032,0.7918,0.0216,0.9372,1.123,0.067,-0.078,1.351,0.047,-0.047,0.446,0.059,-0.05,5856.0,113.8,-107.3,0.149,0.126,-0.123,4.222,0.04,-0.042,5.29,2.27,-1.72,0,4,35.4,1.0042,0.0047405311379721,5.0281833827,2.087118000027033e-05,-2.0280700000263607e-05,67.109652344,0.0036567909200044824,-0.0035671414400013646,0.0123387273165,0.0004621674515,-0.0003183471485800008,0.14803821153084007,0.004237386408604743,-0.004345053260884385,0.30140798416000003,0.27307686755439997,-0.20788568501072002,1.6e-05,1.9845525398366048,0.04232770693331868,1.8182617165949588,0.08614445173903613,1.6858216103516106,0.09598177608094174,1.6981240859465312,0.09598177608094174,0.05970560475434097,9.564144125552998e-06,-1.1134376743181103e-05
1993,K02220.03,CONFIRMED,6871071,K02220,15.789,15.1705,0.0201,13.136,0.032,0.7918,0.0216,0.9372,1.123,0.067,-0.078,1.351,0.047,-0.047,0.446,0.059,-0.05,5856.0,113.8,-107.3,0.149,0.126,-0.123,4.222,0.04,-0.042,5.29,2.27,-1.72,0,4,32.7,1.0042,0.0034753961663197,1.89782797935,6.260449999961892e-06,-6.278114000002333e-06,65.6788077145,0.0030049176200037664,-0.0029611928599990733,0.0106095240645,0.00047315538150000114,-0.00029035380341999907,0.11202710686225562,0.003131068867881101,-0.00304181619638641,0.32846199388999997,0.29279656071079996,-0.22975184501327997,4.2e-06,2.2090704691694065,0.08178225927128516,1.5634425612094118,0.07940099837208467,1.302237458140911,0.11398621177142217,1.391450923237785,0.11398621177142217,0.03118259537847543,4.99508944990392e-06,-5.8151787625747115e-06
1994,K02220.04,CANDIDATE,6871071,K02220,,15.1705,0.0201,13.136,0.032,0.7918,0.0216,0.9372,1.123,0.067,-0.078,1.351,0.047,-0.047,0.446,0.059,-0.05,5856.0,113.8,-107.3,0.149,0.126,-0.123,4.222,0.04,-0.042,5.29,2.27,-1.72,0,4,,1.0042,,7.6646366298,7.034370000003065e-05,-7.429192400021378e-05,70.38142112899999,0.0069322340400077564,-0.006984532519993536,0.009788687296,0.0005138363353199994,-0.00043957400165599986,0.14945234244551242,0.00787966201515955,-0.00792858883262762,0.307409182835,0.2788127475186,-0.21476133947776005,0.00019,1.894627123031978,0.03249312285565628,1.4424822681862226,0.08650466161446628,1.4008916800553224,0.09240594955924693,1.4154637118722158,0.09240594955924693,0.07908037915950424,1.2667757857856483e-05,-1.4747538998698592e-05
1995,K02221.01,CONFIRMED,6287313,K02221,,15.8784,0.0202,13.877,0.054,0.6054,0.0288,0.899,1.081,0.072,-0.075,1.24,0.073,-0.068,0.548,0.108,-0.089,5922.6,118.3,-112.2,0.041,0.149,-0.131,4.276,0.056,-0.056,5.02,2.45,-2.08,0,1,,,,10.627874095500001,8.279641999919818e-05,-8.14742999999396e-05,70.81967839,0.0061395686399947635,-0.006158412280001357,0.016830230805,0.0006891342098000013,-0.0005368659091999975,0.18839631539346022,0.007343333365752713,-0.007217483420269288,0.32996678076,0.29571945907439995,-0.23247597679064003,0.0026,1.8277160219167239,0.029882740143828284,2.2763678129988145,0.15411537400068556,2.291667154903706,0.15698575305381934,2.2861147246468185,0.15698575305381934,0.09709285593254166,1.7363210974241295e-05,-1.8086678098168016e-05
1996,K02222.01,CANDIDATE,9289704,K02222,,13.0987,0.0228,11.909,0.019,1.1514,0.033,1.458,1.403,0.065,-0.063,1.495,0.051,-0.049,0.414,0.044,-0.044,6921.4,150.8,-142.6,0.009,0.12,-0.154,4.233,0.032,-0.036,0.94,0.53,-0.51,0,1,,1.003,,34.137775908500004,0.0035161598199948685,-0.0017312758600098732,90.7642011155,0.03678914858001292,-0.06309867637999389,0.023425572008000002,0.002173463406319999,-0.0019231750096399998,0.35883268492602444,0.05274660985855395,-0.12261245929387782,0.31770023012,0.28312344539719997,-0.2180913580744,1.0,1.6075405933058622,0.04738423324459649,3.8199886826356715,0.35820822908096417,4.372380520478894,0.36132866055919066,3.837479187977438,0.36132866055919066,0.23056346118436913,2.8680197167706576e-05,-2.779772956254637e-05
1997,K02223.01,CONFIRMED,9278725,K02223,15.357,16.0812,0.0203,13.201,0.027,1.5998,0.0266,1.082,0.751,0.034,-0.039,0.728,0.017,-0.017,1.928,0.138,-0.144,4828.5,84.9,-77.7,-0.059,0.116,-0.114,4.587,0.023,-0.028,6.92,7.21,-4.89,1,1,35.3,,0.0041490412382055,1.1044628347,1.5199439999946662e-06,-1.5996919999761161e-06,65.32096951400001,0.0011894321599896784,-0.0011834419200198454,0.019751373554499997,0.0009330037217000001,-0.0005170198352199944,0.04442257713277471,0.0018335110767459945,-0.001717485039233864,0.316354612965,0.28576023717300003,-0.21908703997832002,0.0019,2.3446131762630067,0.11015974018496758,1.5684091286744002,0.07020427445958068,1.230852417779458,0.1306285133882174,1.3550937001922583,0.1306285133882174,0.019007652951000674,2.3104865134970235e-06,-2.650263941952468e-06
1998,K02224.01,CONFIRMED,8892157,K02224,15.357,15.4604,0.0201,13.301,0.038,0.8233,0.0305,1.2168,1.078,0.07,-0.074,1.204,0.055,-0.053,0.603,0.099,-0.085,5894.7,121.5,-116.9,0.09,0.134,-0.157,4.302,0.049,-0.049,4.84,2.62,-2.25,0,1,18.3,,0.0078081587877669,3.73090091275,1.4892901999630226e-05,-1.5225929999918009e-05,65.8943690915,0.0035090944600000284,-0.00342332577999116,0.01271817192,0.0004876159836399996,-0.000380062694999999,0.11823923458055827,0.0040593701279057065,-0.003993839562124471,0.31291570833,0.27079824106879996,-0.21550802931851998,4.1e-06,2.05077641584584,0.05247179750325761,1.6702514501986134,0.09439135499233803,1.4985849479344076,0.10799545097138327,1.535804962574869,0.10799545097138327,0.0482721350138656,8.41611673394976e-06,-8.897037690175458e-06
1999,K02225.01,CONFIRMED,11569782,K02225,15.357,15.4517,0.0201,12.128,0.021,2.7905,0.0179,0.9917,0.716,0.031,-0.029,0.703,0.012,-0.012,2.046,0.125,-0.115,4560.5,80.7,-75.3,0.042,0.106,-0.104,4.597,0.022,-0.021,9.47,6.61,-6.21,1,1,22.1,1.0013,0.0234419736378952,2.7878724264,9.913236000080872e-06,-9.606360000358194e-06,66.904506159,0.0033146582800043234,-0.0030263982399958422,0.012650493388500002,0.0007484148061399978,-0.00046470557150000286,0.08408146223930477,0.00408237243401656,-0.004152885452762267,0.33436473031,0.2817985693155999,-0.22684177975080005,9.1e-05,2.1175701403723584,0.06417447753430426,0.9700485442399387,0.050555092449750844,0.842895017913139,0.08169566046861838,0.9700485442399387,0.050555092449750844,0.034681727028184214,4.031673472994614e-06,-3.7715655069949622e-06
2000,K02226.01,CANDIDATE,11520459,K02226,15.001,16.0168,0.0203,13.418,0.047,1.1369,0.0265,0.96,0.854,0.058,-0.054,0.878,0.03,-0.029,1.242,0.172,-0.15,5285.5,105.3,-95.7,0.02,0.14,-0.144,4.478,0.045,-0.044,9.2,5.82,-5.46,0,1,26.0,,0.001099594350294,8.46354577535,2.1884330001498142e-05,-2.2168585998016965e-05,67.35314167,0.0024955006000055846,-0.002395380479995879,0.026008888970999997,0.0011396721126800055,-0.0007952323310399974,0.057657221718223975,0.002651181705994987,-0.0028014583147317265,0.31959908754,0.2852917105352001,-0.2173712958644,0.0097,1.8740754208965462,0.031188742835287667,2.4908466788158674,0.12594633104702319,2.4455567998584824,0.12975059145858284,2.4666571872778107,0.12975059145858284,0.07711436719986724,1.4061815193349222e-05,-1.3092034835187206e-05
2001,K02227.01,CONFIRMED,10600955,K02227,15.001,15.3881,0.0201,13.126,0.04,1.4668,0.0234,0.9453,0.815,0.034,-0.043,0.776,0.02,-0.019,1.726,0.139,-0.166,5414.6,93.8,-92.7,-0.293,0.111,-0.12,4.568,0.024,-0.036,3.77,5.12,-2.66,0,1,16.6,,0.0003433840139158,65.648238564,0.0005685143600118181,-0.0005558723999996573,106.299654715,0.0066642005999995035,-0.006861611800005107,0.0220260476305,0.0011274185448199997,-0.0007479061817799969,0.19624889112260785,0.01090958512522261,-0.009976402053195471,0.31764391975499995,0.3113325925874,-0.22153378802231993,0.00047,1.4959713782529087,0.061356502714085354,1.864356557149331,0.09355934578171729,2.2931027391453362,0.11188374148376744,2.1577727201301293,0.11188374148376744,0.29749684573458557,3.332265813833522e-05,-4.214336176318865e-05
2002,K02229.01,CANDIDATE,4473226,K02229,14.691,16.2715,0.0204,14.087,0.064,0.865,0.0339,0.9921,0.907,0.04,-0.04,0.848,0.037,-0.034,1.462,0.149,-0.153,5748.6,109.9,-106.8,-0.243,0.111,-0.113,4.536,0.025,-0.032,1.68,2.38,-1.18,0,1,28.4,,0.0113931863152175,14.833415605,8.036200000027804e-05,-8.085800000046106e-05,68.442185562,0.005086461199994119,-0.004799804920011752,0.0258236992665,0.0013637174282599973,-0.0009773398404200016,0.16127353233082403,0.007520580502266394,-0.0073332676150899,0.341506056485,0.2976445335821999,-0.2398265824434,0.017,1.7619001594123869,0.031910337945790304,2.388608574275887,0.14852119310391065,2.4944885515723128,0.15191054758911135,2.444839047640408,0.15191054758911135,0.11436970027437064,1.3542525162222482e-05,-1.3542525162222482e-05
2003,K02232.01,CANDIDATE,2854181,K02232,15.246,16.0004,0.0203,13.57,0.041,0.9923,0.0286,0.9746,0.949,0.049,-0.058,0.926,0.033,-0.03,1.18,0.129,-0.144,5458.0,98.2,-98.7,0.147,0.128,-0.131,4.48,0.033,-0.044,4.48,4.54,-3.01,0,2,23.6,,0.0030223807912732,101.13234151,0.0005707100000051923,-0.0006011516000086203,143.18337789999998,0.0045142552000072556,-0.004268899199985299,0.035473476289,0.0016055654117199947,-0.0009534149210800036,0.18290759175937865,0.006152313873143189,-0.005395831641773902,0.32706198781999996,0.2823821927715999,-0.22721051539991996,0.026,1.4265267376486446,0.06999266203343804,3.582988514235001,0.1807638493860229,4.621503889271084,0.19384153833319592,3.649988666122998,0.19384153833319592,0.4174744389872007,5.787562864012591e-05,-6.850584614545516e-05
2004,K02232.02,CANDIDATE,2854181,K02232,14.649,16.0004,0.0203,13.57,0.041,0.9923,0.0286,0.9746,0.949,0.049,-0.058,0.926,0.033,-0.03,1.18,0.129,-0.144,5458.0,98.2,-98.7,0.147,0.128,-0.131,4.48,0.033,-0.044,4.48,4.54,-3.01,0,2,19.1,,0.0008220985110229,12.834928537,0.0001210800000013279,-0.00012768763999915222,67.3686253105,0.008105979500001581,-0.00710990845999504,0.015492263296,0.001137379485000001,-0.0010908610159599992,0.09179095190062553,0.0102163152349342,-0.012102656661233252,0.31327858855,0.2925875702331999,-0.21940058377300004,0.07,1.7901711051201175,0.030524850910522868,1.564791705127732,0.1245338870641889,1.6083472296028576,0.128220339846788,1.600407973960495,0.128220339846788,0.10543031029085119,1.4616093623862857e-05,-1.7300682248653995e-05
2005,K02236.01,CONFIRMED,10723367,K02236,,16.1677,0.0203,14.081,0.055,0.8089,0.0338,1.0035,0.917,0.047,-0.051,0.888,0.04,-0.037,1.291,0.156,-0.169,5625.8,98.7,-96.0,-0.096,0.121,-0.129,4.501,0.033,-0.045,3.45,3.95,-2.36,0,2,,,,19.98662746,0.00012947896000170545,-0.00012637284000405202,68.52195355500001,0.005309403519987654,-0.005425976080005057,0.0229778461885,0.0012866081703799999,-0.0008087875600600036,0.14266814980826703,0.009511382387876272,-0.008743595529897785,0.33188830532,0.31791513562319995,-0.22974039824480003,0.019,1.7050474756923728,0.03647535551899328,2.225629981167657,0.14198202515378808,2.4017860052169855,0.1465924521488329,2.329970140957864,0.1465924521488329,0.14003305625662066,1.9270591874219825e-05,-2.091064224649385e-05
2006,K02236.02,CONFIRMED,10723367,K02236,,16.1677,0.0203,14.081,0.055,0.8089,0.0338,1.0035,0.917,0.047,-0.051,0.888,0.04,-0.037,1.291,0.156,-0.169,5625.8,98.7,-96.0,-0.096,0.121,-0.129,4.501,0.033,-0.045,3.45,3.95,-2.36,0,2,,,,12.125804835999999,8.015640000280655e-05,-7.794351999912408e-05,75.108032264,0.0058614783199999465,-0.006097052520004809,0.0165808761475,0.0009317240597399995,-0.0007500770677000002,0.13235603907663396,0.007358470543380513,-0.007186206329825001,0.33111860018999995,0.2823758586132,-0.23195680172987992,0.00016,1.8013979321192173,0.03018042623644357,1.6060206324460866,0.10755072712671887,1.6404359697606399,0.11170504479789332,1.635211685546232,0.11170504479789332,0.10035629169708435,1.3810490115709614e-05,-1.498585097662107e-05
2007,K02237.01,CANDIDATE,5005121,K02237,14.999,15.6305,0.0202,13.6146,0.043,0.7208,0.0265,1.0514,0.994,0.072,-0.069,1.194,0.055,-0.053,0.571,0.095,-0.083,5719.7,111.0,-105.7,0.041,0.16,-0.133,4.275,0.05,-0.051,8.22,3.09,-2.86,0,1,23.8,1.0034,0.0007086396210746,76.4230023005,0.0015242553800050018,-0.001425234300000966,97.4688286105,0.014716455100014514,-0.015327091979997931,0.0219599903705,0.0019331200464999983,-0.0007489156245000031,0.32618400686730264,0.016696672780097566,-0.01938597839376527,0.36039397446000004,0.3908049821412,-0.24529288712960007,0.02,1.471171058032683,0.06446690735385935,2.8600073641215533,0.23062022186613249,3.577023569931288,0.23946120537021284,3.026274947809709,0.23946120537021284,0.35174340935952186,6.840818135342216e-05,-6.555784046369623e-05
2008,K02238.01,CONFIRMED,8229458,K02238,,16.1005,0.0203,11.683,0.013,4.6473,0.0193,0.9714,0.593,0.013,-0.013,0.603,0.016,-0.016,2.673,0.171,-0.153,4029.4,74.4,-75.7,0.066,0.114,-0.112,4.647,0.015,-0.014,10.46,6.34,-6.86,1,1,,,,1.64680191725,3.4157900001829944e-06,-3.5684260000223844e-06,65.0613580045,0.0017903888600017126,-0.0017507658199917842,0.01563370013,0.0007161261617199995,-0.00048362981235999976,0.05075445308284296,0.0025957288052842614,-0.0025455671719569403,0.33462944559,0.3033730129832,-0.23463203815120004,0.0029,2.2438161676605417,0.08882897436178801,1.028276164344542,0.04857626597354879,0.8432188740161511,0.10124347041710959,1.0190960518660002,0.10124347041710959,0.022929447188343596,1.3496408267935475e-06,-1.3496408267935475e-06
